event,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,currency,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
Listed for sale,539000,475,Spring Valley,CA,1963,9838 Ivanho St,91977,USD,1134,1,3,1,1,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,529000,445,Spring Valley,CA,1959,1009 Broadview St,91977,USD,1188,1,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,669500,507,Spring Valley,CA,1997,8811 Margaret Ct,91977,USD,1320,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,428,San Diego,CA,1974,10890 Macouba Pl,92124,USD,1400,3,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,1200000,626,San Diego,CA,1980,11706 Papagallo Ct,92124,USD,1916,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,470000,410,San Diego,CA,2005,7671 Mission Gorge Rd UNIT 95,92120,USD,1146,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,749900,550,San Diego,CA,2000,9717 W Canyon Ter UNIT 2,92123,USD,1363,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,1425000,438,San Diego,CA,1972,5495 Azores Ct,92124,USD,3250,3,5,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,449000,402,San Diego,CA,1981,11255 Tierrasanta Blvd UNIT 69,92124,USD,1118,2,2,1,1,1,Multi/Split,0,1,0,CONDO,San Diego County
Listed for sale,619900,430,San Diego,CA,1977,10879 Caravelle Pl,92124,USD,1442,2,3,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,719000,461,San Diego,CA,1975,9768 Guisante Ter,92124,USD,1559,2,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,649000,401,San Diego,CA,1984,7982 Mission Vista Dr,92120,USD,1618,3,3,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,950000,469,San Diego,CA,1972,10719 Montego Dr,92124,USD,2024,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,625000,460,San Diego,CA,1975,9768 Rimpark Way,92124,USD,1360,3,2,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,405000,543,San Diego,CA,1978,7737 Margerum Ave UNIT 105,92120,USD,746,1,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,795300,447,San Diego,CA,1980,11476 Azucena Dr,92124,USD,1779,3,3,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1199950,557,San Diego,CA,1964,7853 Blue Lake Dr,92119,USD,2156,3,4,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,989000,487,El Cajon,CA,1975,2550 Windmill View Rd,92020,USD,2030,2,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,830000,367,El Cajon,CA,1976,733 Hacienda Dr,92020,USD,2264,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,447,El Cajon,CA,1977,1402 Hacienda Dr,92020,USD,2010,2,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,679000,670,La Mesa,CA,1953,6040 Sinton Pl,91942,USD,1014,1,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,665000,603,La Mesa,CA,1978,5885 Nagel St,91942,USD,1102,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,425000,428,La Mesa,CA,1980,5631 Lake Park Way UNIT 2,91942,USD,992,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,1099900,537,El Cajon,CA,1986,1962 Altozano Dr,92020,USD,2048,2,3,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,950000,515,San Diego,CA,1972,7523 Golfcrest Dr,92119,USD,1843,2,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,769000,448,La Mesa,CA,1990,7009 Wyoming Ave,91942,USD,1715,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899900,460,El Cajon,CA,1952,2646 Katherine St,92020,USD,1957,3,3,1,0,0,Multi/Split,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,898900,403,El Cajon,CA,1986,1184 Loma Portal Dr,92020,USD,2233,2,3,1,3,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,849900,458,La Mesa,CA,1932,8463 Lemon Ave,91941,USD,1856,3,2,1,0,0,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,764900,666,La Mesa,CA,1951,4976 Randlett Dr,91942,USD,1149,1,3,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,985000,453,San Diego,CA,1965,8608 Maury Ct,92119,USD,2172,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,419900,393,La Mesa,CA,1976,5700 Baltimore Dr UNIT 85,91942,USD,1068,2,2,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,650000,432,El Cajon,CA,1951,2335 Charles Way,92020,USD,1503,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,625000,501,El Cajon,CA,1952,765 N Cuyamaca St,92020,USD,1247,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999000,516,San Diego,CA,1965,6965 Lalley Ln,92119,USD,1935,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,528888,424,National City,CA,1970,1445 Calle Delgado,91950,USD,1246,2,3,1,1,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,800000,328,National City,CA,1988,3740 Sweetwater Rd,91950,USD,2436,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699999,519,National City,CA,2020,1140-42 Hoover Ave,91950,USD,1350,3,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1199000,0,National City,CA,1945,1915-21 A Ave,91950,USD,0,0,0,1,1,1,0,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,599000,432,National City,CA,1950,215 Harbison Ave,91950,USD,1385,3,4,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,462,San Diego,CA,1978,5016 Tiselle Way,92105,USD,1296,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,595000,447,San Diego,CA,1980,590 Fergus St,92114,USD,1330,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649900,524,San Diego,CA,1958,911 Bollenbacher St,92114,USD,1240,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,362,San Diego,CA,1984,272 Jenna Ct,92114,USD,1797,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,300000,369,San Diego,CA,1979,1605 Pentecost Way UNIT 7,92105,USD,813,1,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,635000,579,San Diego,CA,1949,2236 Haniman Dr,92105,USD,1096,1,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749900,367,Lemon Grove,CA,1952,6570 Macarthur Dr,91945,USD,2045,3,3,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,424900,373,San Diego,CA,1981,3607 51st St UNIT F,92105,USD,1140,2,2,1,1,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,649900,623,San Diego,CA,1951,3084 Central Ave,92105,USD,1044,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,660000,479,San Diego,CA,1965,5615 Dwight St,92105,USD,1378,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,623,San Diego,CA,1948,764 Melrose Pl,92114,USD,962,1,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1175900,621,San Diego,CA,1989,11210 Wallaby Ct,92128,USD,1893,3,4,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,553,San Diego,CA,1994,12080 Tivoli Park Row UNIT 1,92128,USD,1084,2,2,1,1,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,1139000,697,San Diego,CA,1988,14823 Gable Ridge Rd,92128,USD,1634,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,488,San Diego,CA,1987,10536 Rancho Carmel Dr,92128,USD,1638,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,669,San Diego,CA,1987,11860 Caminito Ryone,92128,USD,1194,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,519000,478,San Diego,CA,1995,15383 Maturin Dr UNIT 217,92127,USD,1085,2,2,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,825000,565,San Diego,CA,1987,11851 Caminito Ryone,92128,USD,1461,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,975000,608,San Diego,CA,1986,13471 Cool Lake Way,92128,USD,1603,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1100000,432,San Diego,CA,1984,11865 Calle Vivienda,92128,USD,2548,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,950000,515,San Diego,CA,1987,15271 Avenida Rorras,92128,USD,1843,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1750000,507,San Diego,CA,1997,12055 Wooded Vista Ln,92128,USD,3454,4,5,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1199000,693,San Diego,CA,1995,12115 Briarleaf Way,92128,USD,1729,3,3,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,500000,526,San Diego,CA,1995,15393 Maturin Dr UNIT 248,92127,USD,950,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,1089000,421,San Diego,CA,1985,12189 Caminito Corriente,92128,USD,2586,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,795000,465,San Diego,CA,1989,15603 Caldas De Reyes,92128,USD,1708,2,3,1,2,1,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,649000,594,San Diego,CA,2005,10804 Serafina Ln UNIT 5,92128,USD,1092,2,2,1,2,1,One,0,1,0,CONDO,San Diego County
Listed for sale,999900,529,Poway,CA,1959,15213 Hilltop Cir,92064,USD,1890,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1900000,476,San Diego,CA,2003,15270 Falcon Crest Ct,92127,USD,3990,5,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,848000,367,Oceanside,CA,1992,326 Lustrosos St,92057,USD,2309,3,4,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,875000,270,Oceanside,CA,2006,1113 Sunview Pl,92057,USD,3238,4,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699500,507,Oceanside,CA,1988,651 Boysenberry Way,92057,USD,1379,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,469000,448,Oceanside,CA,1972,3566 Bartlett Ave,92057,USD,1046,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,975000,329,Oceanside,CA,2000,4748 Sandalwood Way,92057,USD,2963,4,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,508,Oceanside,CA,1984,5142 Andrew Jackson St,92057,USD,1572,3,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,795000,336,Oceanside,CA,2003,364 Spring Canyon Way,92057,USD,2364,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,575000,417,Oceanside,CA,2004,1469 Rancho Rose Way UNIT 30,92057,USD,1379,3,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,749000,519,Oceanside,CA,1990,467 Avenida Canora,92057,USD,1442,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,715000,388,Oceanside,CA,2004,5121 Mendip St,92057,USD,1844,2,3,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,946900,392,Oceanside,CA,1997,4110 Periwinkle Way,92057,USD,2415,3,4,1,3,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,599900,536,Oceanside,CA,1972,350 Calle Vallecito,92057,USD,1120,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,521,Oceanside,CA,1973,675 Cajon Cir,92057,USD,1056,2,3,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1075000,403,Oceanside,CA,2017,4223 Calle Del Vis,92057,USD,2666,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,407000,383,Oceanside,CA,1979,4490 Dulin Pl,92057,USD,1064,2,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,475000,420,Oceanside,CA,2011,5074 Cascade Way UNIT 102,92057,USD,1132,3,2,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,435000,323,Oceanside,CA,1970,3808 Vista Campana S UNIT 29,92057,USD,1347,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,497500,443,Oceanside,CA,1975,3856 Rosemary Way,92057,USD,1122,2,2,1,2,1,One,0,0,0,CONDO,San Diego County
Listed for sale,699000,322,Oceanside,CA,2004,239 Franciscan Way,92057,USD,2168,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,875000,341,Oceanside,CA,1990,5140 Via Mindanao,92057,USD,2563,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,435000,292,Oceanside,CA,1983,234 Riverview Way,92057,USD,1488,3,3,1,0,0,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,350000,321,Oceanside,CA,1981,1123 Turnstone Way,92057,USD,1092,2,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,310,Oceanside,CA,2005,5258 Willow Walk Rd,92057,USD,2498,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,389000,432,Oceanside,CA,1986,5021 Los Morros Way UNIT 31,92057,USD,900,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,529000,425,Oceanside,CA,1972,4753 Calle Estrella,92057,USD,1245,2,3,1,1,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,6495000,1469,La Jolla,CA,1989,6331 Camino De La Costa,92037,USD,4420,6,5,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2495000,1168,La Jolla,CA,1961,2322 Bahia Dr,92037,USD,2136,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,6500000,1234,La Jolla,CA,2008,1626 Buckingham Dr,92037,USD,5268,7,5,1,4,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,3348000,1358,La Jolla,CA,1958,6334 La Pintura Dr,92037,USD,2465,3,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2395000,685,San Diego,CA,2005,5226 Vickie Dr,92109,USD,3498,4,5,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,679000,295,Santa Ysabel,CA,1974,1440 Springview Rd,92070,USD,2298,4,3,1,2,1,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699000,311,Santa Ysabel,CA,2008,4286 Ritchie Rd,92070,USD,2248,2,3,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749000,364,Santa Ysabel,CA,1988,4861 Meadowridge Rd,92070,USD,2055,3,3,1,4,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,0,San Diego,CA,2015,1859-61 Irving Ave,92113,USD,0,0,0,0,0,0,Two,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,525000,446,San Diego,CA,1956,5036 Pelusa St,92113,USD,1176,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699000,404,San Diego,CA,2021,3491 Martin Ave,92113,USD,1729,3,4,1,1,1,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,619900,593,San Diego,CA,1923,303 S 46th St,92113,USD,1045,4,3,1,0,0,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1099000,481,San Diego,CA,1990,1751 Julian Ave,92113,USD,2285,3,4,1,5,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,735000,526,Escondido,CA,1979,1126 Gaucho Pl,92029,USD,1397,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1099000,425,Escondido,CA,2001,3326 Camino Marzagan,92029,USD,2587,3,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,890000,429,Escondido,CA,2015,2689 Overlook Point Dr,92029,USD,2075,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,949900,418,Escondido,CA,1989,935 Chardonney Way,92029,USD,2271,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1199000,425,Escondido,CA,1994,1910 Hamilton Ln,92029,USD,2819,3,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,995000,354,Escondido,CA,1991,3065 Avenida Magoria,92029,USD,2813,4,4,1,3,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,460000,369,Escondido,CA,1986,1564 Tanglewood Ln UNIT 23,92029,USD,1245,2,2,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,1200000,427,Escondido,CA,1998,3230 Via Zamora,92029,USD,2813,4,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,580000,487,Escondido,CA,1990,2054 Gabrielle Gln,92029,USD,1192,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,3499000,351,Escondido,CA,2001,3653 Purer Rd,92029,USD,9964,8,5,1,4,1,Three Or More,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,579000,364,San Ysidro,CA,1987,3834 Via Del Bardo,92173,USD,1592,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,670000,414,San Ysidro,CA,1980,1626 Howard Ave,92173,USD,1619,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1699000,0,San Ysidro,CA,1978,317-319 Foothill Rd,92173,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,359000,388,San Ysidro,CA,1996,291 Sycamore Rd UNIT 6,92173,USD,925,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,649900,417,San Ysidro,CA,2001,3812 Coral Shores Ct,92173,USD,1558,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,425000,411,San Diego,CA,1992,1523 Smythe Ave,92173,USD,1034,2,2,1,0,0,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,799900,557,Spring Valley,CA,1977,9352 Corte Pato,91977,USD,1437,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,925000,344,La Mesa,CA,1973,10750 Anaheim Dr,91941,USD,2686,3,3,1,0,0,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,699000,619,Spring Valley,CA,1958,2916 Helix St,91977,USD,1129,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799900,343,Spring Valley,CA,1980,10289 Moorpark St,91978,USD,2335,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,955000,344,Spring Valley,CA,2016,1657 Coronado Ave,91977,USD,2778,4,5,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,425,Spring Valley,CA,1959,9027 Davenrich St,91977,USD,1528,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,985000,420,La Mesa,CA,1970,9579 Tropico Dr,91941,USD,2347,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,859000,387,Spring Valley,CA,1988,3690 Summerfield Dr,91977,USD,2222,2,3,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,950000,348,Spring Valley,CA,2002,2130 Crystal Clear Dr,91978,USD,2733,3,4,1,3,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,448,La Mesa,CA,1978,10768 Louisa Dr,91941,USD,1728,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649900,436,Spring Valley,CA,1982,1620 Portola Ave,91977,USD,1492,2,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,406,Spring Valley,CA,1950,9235 Brookside Cir,91977,USD,1600,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,635000,436,Lemon Grove,CA,1947,1625 Dupont Dr,91945,USD,1458,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1500000,522,Lemon Grove,CA,1935,8366 Adams St,91945,USD,2872,4,5,1,6,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,513,Lemon Grove,CA,1950,7855 Lincoln St,91945,USD,1168,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,769000,449,Lemon Grove,CA,1974,7007 Lemonwood Ln,91945,USD,1714,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,629000,446,Lemon Grove,CA,1951,7685 Central Ave,91945,USD,1409,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599000,332,Lemon Grove,CA,1990,1928 Noble St,91945,USD,1804,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,849000,293,Lemon Grove,CA,1980,8451 Mount Vernon St,91945,USD,2900,3,5,1,0,0,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,630000,557,Lemon Grove,CA,1954,2360 Washington St,91945,USD,1132,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,500000,267,Lemon Grove,CA,1955,2234 Morose St,91945,USD,1872,2,4,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,610,La Mesa,CA,1953,3916 Shirlene Pl,91941,USD,1106,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749900,422,La Mesa,CA,1971,3814 Polaris Dr,91941,USD,1776,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,609000,0,La Mesa,CA,1954,3754-3756 Riviera Dr,91941,USD,0,0,0,0,0,0,Two,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,499000,594,La Mesa,CA,1974,8150 Lemon Ave UNIT 101,91941,USD,840,2,2,1,0,0,Two,0,0,0,CONDO,San Diego County
Listed for sale,1100000,337,La Mesa,CA,1976,7949 Pasadena Ave,91941,USD,3261,4,3,1,0,0,Two-Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,3150000,930,Encinitas,CA,1958,1104 Stratford Dr,92024,USD,3386,3,4,1,0,0,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1350000,703,Encinitas,CA,1986,1849 Avenida Flores,92024,USD,1920,3,3,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2100000,1128,Encinitas,CA,1970,657 Orpheus Ave,92024,USD,1862,2,3,1,4,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,739,Encinitas,CA,1974,407 Requeza St APT E9,92024,USD,744,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,3495000,1440,Encinitas,CA,2000,222 3rd St,92024,USD,2427,3,4,1,2,1,Three Or More,0,0,0,CONDO,San Diego County
Listed for sale,1450000,755,Encinitas,CA,1985,1921 Avenida Joaquin,92024,USD,1920,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,561,Encinitas,CA,1985,454 Countrywood Ln,92024,USD,1603,3,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,1899000,559,Encinitas,CA,2003,722 Rihely Pl,92024,USD,3400,4,4,1,3,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1650000,528,Encinitas,CA,1988,925 Summer Holly Ln,92024,USD,3125,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1549000,881,Encinitas,CA,2007,1084 Nardo Rd,92024,USD,1758,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1999888,761,San Diego,CA,2007,5164 Great Meadow Dr,92130,USD,2629,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1298000,627,San Diego,CA,2011,10777 Canyon Grove Trl #48,92130,USD,2069,3,4,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,2235000,791,Del Mar,CA,1972,12923 Biscayne Cv,92014,USD,2826,4,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2100000,636,San Diego,CA,2000,4263 Shorepointe Way,92130,USD,3301,5,4,1,3,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1749000,665,San Diego,CA,2000,4229 Via Mar De Delfinas,92130,USD,2630,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1790000,689,San Diego,CA,2001,5781 Concord Woods Way,92130,USD,2597,3,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1350000,722,San Diego,CA,1998,11255 Carmel Creek Rd,92130,USD,1871,3,3,1,2,1,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,3300000,1222,Del Mar,CA,1976,13070 Via Grimaldi,92014,USD,2700,3,4,1,0,0,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,619000,673,San Diego,CA,1936,4053 46th St,92105,USD,920,1,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,593,San Diego,CA,1999,3071 W Canyon Ave,92123,USD,1307,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,759900,690,San Diego,CA,1956,4864 Elsa Rd,92120,USD,1102,1,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1160000,375,San Diego,CA,1978,6384 Saint Therese Way,92120,USD,3093,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,789000,716,San Diego,CA,1955,6397 Estrella Ave,92120,USD,1102,1,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
